PassengerId,CryoSleep,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,HP_Europa,HP_Mars,D_PSO J318.5-22,D_TRAPPIST-1e,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_P,Side_S,Transported
0330_03,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0331_01,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0333_01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
0334_01,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0336_01,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0337_01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
0337_02,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
0337_03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
0338_01,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
0340_01,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
0341_01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0343_01,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0345_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
0346_01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0347_01,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0348_01,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
0350_01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
0352_01,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
0355_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0356_01,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0357_01,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0358_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
0358_02,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
0359_01,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0360_01,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0361_01,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0368_01,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
0368_02,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
0369_01,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
0370_01,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0371_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
0372_01,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0373_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0375_01,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0376_01,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
0377_01,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0378_01,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0378_02,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
0378_03,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0378_04,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
0378_05,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
0378_06,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0378_07,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
0379_01,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
0380_01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0381_01,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0381_02,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0382_01,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0383_01,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0383_02,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0384_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0384_02,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
0385_01,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0387_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0388_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0389_01,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0391_01,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1
0392_01,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0395_01,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0395_02,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0396_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
0397_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
0398_01,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0401_01,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0401_02,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0402_01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0403_01,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
0405_01,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0407_01,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0407_02,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0407_03,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0408_01,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
0409_01,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0410_01,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0411_01,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0412_01,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
0413_01,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0415_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0417_01,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0417_02,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0417_03,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
0425_01,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
0425_02,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
0425_03,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
0427_01,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
0428_01,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
0429_01,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
0429_02,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
0430_01,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
0431_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
0432_01,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0433_02,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0434_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
0435_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
0436_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0436_02,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0437_01,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0437_02,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0438_01,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
0439_01,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0441_01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0442_01,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0444_01,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
0444_02,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0445_01,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0445_02,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0446_01,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0447_01,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
0448_01,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0448_02,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
0449_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
0452_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1
0453_01,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
0453_02,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0453_03,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
0454_02,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
0454_03,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
0456_01,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0457_01,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
0457_02,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0457_03,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0458_01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0459_01,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0460_01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
0461_01,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
0461_02,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
0461_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0462_01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0463_01,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
0463_02,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
0465_01,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0466_01,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0468_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0470_01,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
0470_02,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
0471_01,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0471_02,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0472_01,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0474_01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0475_01,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0476_01,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
0476_02,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
0476_03,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
0477_01,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0480_01,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0481_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
0482_01,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0482_02,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0485_01,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0488_01,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0490_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
0498_01,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0498_02,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
0499_01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
0499_02,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
0500_01,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
0501_01,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0502_01,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0503_01,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
0503_02,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0503_03,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
0504_01,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
0504_02,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
0504_03,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
0504_04,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0504_05,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
0504_06,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
0506_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
0507_01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
0510_01,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
0512_01,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0512_02,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1
0513_01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
0515_01,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
0516_01,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0518_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
0520_01,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0521_01,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
0522_01,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0523_01,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
0525_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0527_02,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
0528_01,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0529_01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0531_01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0533_01,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
0534_01,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0534_02,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0537_01,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0538_01,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
0539_02,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0539_03,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0539_04,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
0539_05,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0540_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
0540_02,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0542_01,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0545_01,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0546_01,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0547_01,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0548_01,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
0549_01,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1
0549_02,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
0550_01,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
0551_01,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0552_01,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0553_01,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
0553_02,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
0555_01,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0555_02,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0556_01,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
0559_01,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0560_01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0560_02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
0560_03,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
0561_01,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0563_01,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0564_01,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0564_02,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
0564_03,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0565_01,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
0566_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1
0567_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
0569_01,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
0570_01,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
0571_01,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0571_02,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0571_03,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
0571_04,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0571_05,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0571_06,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0571_07,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
0572_01,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0575_01,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
0576_01,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0577_01,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0579_01,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
0579_02,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0580_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
0581_01,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0582_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
0583_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
0583_02,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
0583_03,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
0585_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
0585_02,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
0585_03,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
0586_01,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
0587_01,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
0588_01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0589_01,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0590_01,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0591_01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0594_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0594_02,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0596_01,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
0597_01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0597_02,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0598_01,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0599_01,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
0599_02,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
0599_03,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
0599_04,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
0600_01,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
0602_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
0602_02,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
0602_03,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
0603_01,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0607_02,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0607_03,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0608_01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
0609_01,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
0610_01,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0611_01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
0612_01,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
0614_01,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
0615_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0615_02,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
0615_03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0618_01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0618_02,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0619_02,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
